dep_code,p_transf,p_orth,resources_mult,obj,n_patients,spi,qci
42,1,0,1.0,2236.686826381018,1388.5744897959187,1.509292139461475,1.5317000329952244
42,1,0,1.05,2347.744385054452,1457.4224489795918,1.5228871695835688,1.5318468305101123
42,1,0,1.1,2459.6357274687043,1526.884693877551,1.5295472908356151,1.53180378615388
42,1,0,1.1500000000000001,2571.5908320605536,1596.2795918367347,1.529894768064006,1.531832948296869
42,1,0,1.2000000000000002,2683.5385578258547,1665.7132653061228,1.5310898254654652,1.531794616389743
42,1,0,1.2500000000000002,2795.5883639276426,1735.1081632653058,1.5313478075236153,1.5318218119672593
